"Name","Runtime","device_variation","n_conductance_states","noise_scale","non_linearity","ADC_resolution","t_min","weight_decay","perplexity","test_accuracy","test_loss","test_perplexity","train_accuracy","train_loss","train_loss_epoch","val_accuracy","val_loss","write_efficiency"
"wandering-sweep-63","14893","0","16","0.2","2","4","0.001","0.1","75.73386371848125","0.27272831198201447","4.281725676135341","72.36521123705569","0.271484375","4.152223110198975","4.210802362835285","0.2685890448457351","4.32722540147938","4529520.996358025"
"clean-sweep-62","8427","0","16","0.2","1","4","0.001","0.1","77.34770999927898","0.2697697167526048","4.304901005447082","74.06188336690411","0.253662109375","4.257925033569336","4.4413102640591156","0.26640563936333067","4.348310970883067","4304448.315"
"colorful-sweep-61","9914","0","16","0.1","4","4","0.001","0.1","76.60355057562208","0.27044512171378915","4.297012427219308","73.47993878180824","0.253662109375","4.249734878540039","4.438098396013526","0.2678102843644638","4.338643427834485","4362265.600625"
"rosy-sweep-60","11650","0","16","0.1","1","4","0.001","0.1","75.88564611568624","0.27156425351676816","4.2890195313381225","72.89496222446037","0.2796630859375","4.119820594787598","4.438289501514006","0.26852949873739124","4.32922755078159","4417386.111296875"
"pious-sweep-59","11084","0.1","32","0","1","4","0.001","0.1","76.12023986140042","0.27153966073229113","4.290042130074076","72.9695426471123","0.281494140625","4.119979381561279","4.4383789416339505","0.2684701332907839","4.332314193518628","3730894.6562222224"
"misunderstood-sweep-58","8723","0.1","16","0.2","4","4","0.001","0.1","76.79655183545147","0.2710024620963709","4.298773127491764","73.60942889322634","0.26171875","4.190104007720947","4.442715143917894","0.2670534562180012","4.34115974116979","4320326.53812"
"clear-sweep-57","9681","0.1","16","0.2","2","4","0.001","0.1","76.39607426451822","0.27112446536311247","4.293046713713829","73.1891154383751","0.2694091796875","4.211044788360596","4.437633617549631","0.2675664271525629","4.335931310879999","4361148.795148148"
"denim-sweep-61","10610","0.1","16","0.2","1","4","0.001","0.1","76.8774982322867","0.2700513489654635","4.29706543101919","73.48383360099794","0.288818359375","4.089108467102051","4.441873565072008","0.2662600260037277","4.342213222929214","4409488.2605"
"giddy-sweep-60","8584","0.1","16","0.1","4","4","0.001","0.1","76.97761717059696","0.27004286317394477","4.297162560633982","73.49097140408946","0.2767333984375","4.12611198425293","4.440703429449361","0.2665820374828299","4.343514693500148","4300659.311836734"
"golden-sweep-59","6634","0.1","16","0.1","2","4","0.001","0.1","78.47605466047423","0.26832924563683014","4.319103134132164","75.12122440829805","0.2655029296875","4.210471153259277","4.439186397124721","0.26467450247203067","4.362793542083064","4130544.9613333335"
"jolly-sweep-58","11129","0.1","16","0.1","1","4","0.001","0.1","76.08120406008807","0.2715865407277005","4.288389021240159","72.84901570108283","0.267822265625","4.156311988830566","4.4410604043472715","0.2677251926865817","4.3318012443486005","4400680.301983607"
"rose-sweep-57","9397","0.1","16","0","4","4","0.001","0.1","76.35395670746904","0.27075656627345535","4.294125075875285","73.26808238092339","0.255126953125","4.248219013214111","4.435184353360412","0.26736665140436316","4.335379853602399","4355720.688259259"
"fragrant-sweep-56","7062","0.1","16","0","2","4","0.001","0.1","77.62347793089293","0.26940671700673025","4.308290439464429","74.31333713602555","0.2686767578125","4.172127723693848","4.438848320590872","0.26623704583084745","4.35186993208579","4210943.354170731"
"radiant-sweep-55","10055","0.1","16","0","1","4","0.001","0.1","76.4740484080111","0.2713756127702132","4.2933245598075205","73.20945357350526","0.281494140625","4.112661361694336","4.436162027789695","0.2679093231284022","4.336951446782186","4374377.447877193"
